price,cost,sales,ProfitMargin,inventory,DiscountPercentage,DeliveryDays,category,material,color,location,season,StoreType,brand,revenue
242.4,170.7,13,29.6,120,22.2,9,Table,Plastic,White,Suburban,Winter,Online,BrandA,-6979
123,67.4,28,45.2,72,29.1,7,Desk,Wood,White,Suburban,Spring,Online,BrandD,7801.2
55.7,34.8,43,37.5,40,13.7,6,Desk,Glass,Brown,Urban,Winter,Online,BrandB,9836.4
301.9,247.8,25,17.9,105,24.9,7,Table,Plastic,Green,Suburban,Winter,Retail,BrandA,5816.9
287.3,242.7,35,15.5,76,29.3,8,Desk,Plastic,Red,Rural,Summer,Retail,BrandC,10762.2
373.7,207.4,47,44.5,181,26.2,1,Desk,Plastic,Blue,Rural,Spring,Retail,BrandD,5565.8
450.6,397,39,11.9,126,6.8,8,Chair,Metal,Brown,Suburban,Winter,Online,BrandC,15668.6
85.7,54.1,7,36.9,196,0.2,3,Bed,Metal,Red,Suburban,Winter,Retail,BrandC,-2295.8
379.2,290,38,23.5,90,14.8,3,Desk,Metal,Red,Urban,Spring,Online,BrandC,14339.3
134.3,107.6,32,19.9,154,15.9,6,Desk,Plastic,Black,Suburban,Spring,Retail,BrandC,-9876.6
436.2,359.8,3,17.5,7,6,4,Sofa,Plastic,Blue,Urban,Summer,Retail,BrandD,-290.8
418.6,367.6,45,12.2,31,8.5,4,Bed,Metal,Blue,Rural,Summer,Retail,BrandA,20369.4
293.4,183.4,39,37.5,63,23,4,Bed,Plastic,Black,Rural,Fall,Online,BrandC,10005.7
369.6,311.7,37,15.7,137,14.1,9,Bed,Metal,Black,Rural,Fall,Retail,BrandC,15660.4
191.5,105.8,22,44.7,12,9.5,8,Table,Metal,Red,Suburban,Summer,Retail,BrandB,819.2
262,204.9,8,21.8,190,18.7,3,Chair,Metal,Green,Suburban,Winter,Online,BrandB,-12411.9
419.7,334.4,17,20.3,92,19.6,1,Chair,Glass,Black,Suburban,Spring,Retail,BrandD,11232.6
256.7,197.9,27,22.9,162,23.1,1,Sofa,Plastic,Blue,Urban,Summer,Retail,BrandC,9126.2
211,126.8,33,39.9,60,4.7,1,Bed,Wood,Blue,Urban,Fall,Online,BrandC,14479.7
272.4,231.3,46,15.1,181,22.3,4,Bed,Metal,Red,Urban,Spring,Online,BrandC,10114.1
422.7,239.9,17,43.3,7,18,6,Desk,Wood,Green,Rural,Fall,Online,BrandD,7975
200.8,104.7,42,47.9,28,1.7,4,Table,Glass,White,Urban,Winter,Online,BrandD,19936
128.2,100.9,12,21.3,94,23.3,3,Table,Plastic,Black,Suburban,Winter,Retail,BrandC,-8075.5
370.4,255.7,48,31,40,11.5,8,Sofa,Metal,Black,Suburban,Fall,Retail,BrandC,17959.7
421.7,354.1,46,16,157,9.9,8,Chair,Metal,Red,Rural,Spring,Online,BrandD,23563.9
95.3,62.3,27,34.7,148,13.4,6,Bed,Metal,Brown,Suburban,Fall,Retail,BrandC,3289.8
157.9,89.6,48,43.3,10,10.4,9,Sofa,Wood,Brown,Suburban,Spring,Retail,BrandA,7125.5
113.9,95.1,8,16.5,1,10.2,1,Table,Glass,Green,Suburban,Summer,Online,BrandA,-6599.2
206.6,148.6,23,28,177,24.2,8,Table,Plastic,Blue,Urban,Fall,Retail,BrandD,10935.5
252.7,145.5,42,42.4,168,3.7,6,Table,Glass,Blue,Urban,Fall,Retail,BrandA,15560
387,305,49,21.2,193,29.1,1,Bed,Metal,White,Suburban,Spring,Retail,BrandB,19853.2
343,241.6,29,29.6,130,16.7,4,Bed,Glass,Blue,Suburban,Summer,Online,BrandC,8183.7
329.4,244.3,20,25.8,79,5.5,5,Bed,Wood,Brown,Suburban,Spring,Retail,BrandB,4623.2
208.6,142.7,16,31.6,178,3.9,7,Desk,Fabric,Brown,Suburban,Spring,Retail,BrandB,3172.2
428.7,356.4,17,16.9,195,17.8,8,Chair,Fabric,Black,Urban,Fall,Retail,BrandB,14490.6
262.1,218,16,16.8,86,19,9,Table,Plastic,White,Rural,Fall,Online,BrandA,2095.4
490.6,384.5,19,21.6,152,1.6,6,Table,Plastic,Green,Suburban,Spring,Online,BrandC,16582.8
335.4,181.8,8,45.8,157,7.3,9,Desk,Glass,White,Urban,Winter,Retail,BrandC,1751.8
106.8,89.3,38,16.5,105,23.9,4,Table,Plastic,Green,Suburban,Winter,Retail,BrandD,-1195.8
354.3,272.2,38,23.2,138,1.5,8,Table,Wood,Brown,Rural,Winter,Online,BrandB,2876
196.3,152.9,29,22.1,16,25.7,3,Bed,Metal,Blue,Urban,Fall,Online,BrandA,7103
358.9,231.5,41,35.5,153,19.7,4,Bed,Metal,Red,Urban,Fall,Online,BrandB,15648.3
81.3,69.3,36,14.8,22,13,4,Chair,Glass,White,Rural,Summer,Online,BrandB,-3206.1
128.7,101.7,26,21,183,10.4,6,Table,Metal,White,Rural,Fall,Retail,BrandC,10382.7
435.1,237.1,31,45.5,179,0.6,9,Sofa,Glass,Black,Urban,Summer,Online,BrandD,6502.8
152.2,101,44,33.7,47,24.8,6,Table,Plastic,Black,Rural,Fall,Online,BrandA,8582.1
426.7,364.6,12,14.5,19,4.3,1,Table,Plastic,Brown,Suburban,Winter,Online,BrandC,8688.2
175.7,91.2,17,48.1,1,9.3,5,Chair,Wood,Green,Rural,Winter,Online,BrandB,8075
339.3,300.1,15,11.5,87,17.1,9,Sofa,Metal,Red,Rural,Spring,Retail,BrandC,-5633.5
362.4,279.6,9,22.8,30,7.4,5,Table,Wood,Black,Urban,Spring,Retail,BrandB,8355
280.7,211.2,39,24.7,154,14.9,6,Sofa,Fabric,Black,Rural,Summer,Retail,BrandA,8590.2
187.4,114,42,39.2,129,24.3,3,Bed,Wood,Blue,Urban,Summer,Retail,BrandC,4257.6
145.7,87.3,48,40.1,77,14.1,8,Bed,Glass,Blue,Suburban,Spring,Online,BrandC,10131
64.9,56.9,12,12.3,3,28.5,4,Sofa,Glass,Brown,Rural,Summer,Retail,BrandC,5360.8
186.8,115.7,32,38.1,140,25.4,4,Table,Wood,Brown,Rural,Fall,Retail,BrandC,-5486
343.9,278.7,25,19,162,10,5,Sofa,Plastic,Black,Urban,Winter,Online,BrandC,1290.1
472.2,310.4,39,34.3,127,12,9,Sofa,Fabric,Green,Urban,Spring,Retail,BrandA,22203.5
442,245.6,18,44.4,199,12.7,8,Bed,Wood,Red,Rural,Spring,Retail,BrandD,9321.2
394.7,199.1,15,49.6,193,18.8,7,Sofa,Plastic,Black,Urban,Fall,Retail,BrandA,5717.4
404.8,290.5,32,28.2,133,8.6,5,Desk,Wood,Green,Rural,Summer,Online,BrandC,6910.8
349.2,310.9,6,11,30,29.1,9,Desk,Metal,Green,Suburban,Spring,Online,BrandB,3680.4
167.1,108.2,44,35.2,137,18.3,9,Bed,Glass,Black,Rural,Spring,Online,BrandB,12105.5
458.2,294.6,43,35.7,20,12,2,Table,Metal,Green,Suburban,Fall,Retail,BrandC,28932.9
351.8,224.3,35,36.2,22,19.4,4,Table,Metal,White,Suburban,Winter,Online,BrandD,8160.3
302.2,214,34,29.2,130,11.9,8,Bed,Fabric,Green,Urban,Spring,Online,BrandC,13441.4
100,67.6,38,32.4,159,24.5,1,Table,Plastic,Black,Urban,Spring,Retail,BrandA,12140.6
251.2,214,5,14.8,147,17,5,Chair,Glass,Green,Urban,Fall,Online,BrandD,-6201.5
257.2,180.6,18,29.8,28,1.3,8,Desk,Metal,Black,Urban,Spring,Retail,BrandD,13566.3
439.1,308.7,16,29.7,104,5.3,2,Chair,Glass,Blue,Rural,Spring,Retail,BrandA,7655.6
296,164.4,8,44.5,51,26,2,Chair,Plastic,Black,Suburban,Winter,Online,BrandD,2127.8
221.2,197.5,25,10.7,114,16.9,8,Chair,Wood,Green,Rural,Spring,Retail,BrandC,1887.1
489.6,293.7,32,40,173,28.5,9,Bed,Metal,Black,Suburban,Fall,Retail,BrandC,9380.1
99.8,52.8,26,47.1,161,2.2,7,Chair,Plastic,Red,Suburban,Winter,Retail,BrandB,-1186
240.2,183.8,22,23.5,100,8.9,8,Sofa,Glass,Black,Suburban,Winter,Online,BrandA,50.1
68.9,50.9,31,26.2,83,5.8,5,Table,Plastic,Black,Rural,Winter,Retail,BrandD,4260.3
383,255.1,43,33.4,60,16.6,1,Bed,Wood,Red,Urban,Summer,Online,BrandD,19294.5
463.1,309.8,10,33.1,124,11.5,4,Sofa,Plastic,Red,Rural,Fall,Online,BrandD,-1139.2
176,143.3,12,18.6,199,4.7,2,Sofa,Glass,Red,Suburban,Summer,Retail,BrandC,-1463.3
436.3,252.3,28,42.2,70,19.3,3,Desk,Metal,Brown,Rural,Spring,Retail,BrandA,11141.5
181.5,150.3,6,17.2,69,16.1,3,Desk,Metal,White,Suburban,Winter,Retail,BrandC,-4658.7
459.9,349.3,20,24.1,138,8.2,9,Sofa,Fabric,Brown,Urban,Summer,Retail,BrandD,9659.6
389.3,259.9,5,33.2,107,14.4,4,Desk,Glass,Black,Urban,Spring,Retail,BrandC,317.8
412.2,281.6,23,31.7,190,22.4,2,Table,Fabric,Brown,Rural,Summer,Online,BrandD,-830
58.1,35,9,39.7,20,6.2,3,Table,Fabric,Brown,Urban,Winter,Online,BrandD,2848.9
483.3,387,29,19.9,130,8.8,3,Desk,Wood,Red,Suburban,Spring,Retail,BrandC,9978.1
377,265.8,16,29.5,81,10.4,7,Chair,Glass,Red,Suburban,Winter,Online,BrandD,10531
187.1,117.6,46,37.2,87,22.4,8,Sofa,Metal,Blue,Urban,Winter,Online,BrandC,5702.4
423.2,312.5,22,26.2,110,25.4,6,Table,Glass,Brown,Urban,Summer,Online,BrandB,3388.7
176.7,158.7,8,10.2,9,11.3,4,Desk,Wood,White,Urban,Fall,Retail,BrandC,1087.7
442.7,298.5,20,32.6,154,8.9,6,Desk,Glass,Black,Rural,Spring,Online,BrandB,14276.7
100.7,87.4,14,13.2,11,26.7,1,Table,Glass,Green,Rural,Spring,Online,BrandB,10242.3
366.7,233.9,39,36.2,6,30,8,Table,Fabric,White,Suburban,Fall,Online,BrandC,12977.9
293.3,153.1,37,47.8,144,20.1,1,Chair,Glass,White,Rural,Spring,Retail,BrandA,5724.9
93.4,54.4,34,41.8,192,29.7,5,Desk,Fabric,Blue,Rural,Summer,Online,BrandA,2396.5
158.9,106,11,33.3,191,19.8,2,Desk,Fabric,Black,Suburban,Spring,Retail,BrandC,909.3
55.6,32.7,40,41.2,113,22,6,Bed,Plastic,Black,Suburban,Summer,Online,BrandC,982.9
261,130.5,33,50,25,11.7,9,Chair,Wood,Red,Urban,Spring,Retail,BrandD,6335.2
185.6,160.7,31,13.4,14,13,5,Table,Fabric,Red,Urban,Summer,Online,BrandD,178.3
319.3,267.4,44,16.2,32,4.3,4,Table,Glass,White,Rural,Fall,Retail,BrandC,18318.2
183.8,146.4,34,20.3,61,24.7,2,Sofa,Fabric,Blue,Suburban,Spring,Online,BrandA,9009.5
185,104.9,7,43.3,46,27.9,3,Table,Fabric,Black,Rural,Summer,Retail,BrandD,1048.9
384.4,210.7,49,45.2,94,18.7,6,Desk,Fabric,Blue,Rural,Winter,Retail,BrandD,21608
71.7,37.8,23,47.3,34,10.3,8,Table,Metal,Green,Suburban,Winter,Online,BrandA,4433.6
456.3,360.3,46,21,192,4.6,8,Desk,Metal,Black,Suburban,Winter,Online,BrandC,14437.9
433.5,377.8,7,12.9,199,8,5,Desk,Metal,Red,Suburban,Spring,Retail,BrandA,1021.2
350.5,235.6,25,32.8,75,7.7,5,Chair,Metal,White,Suburban,Summer,Retail,BrandB,15493.2
317,173.6,3,45.2,122,18.4,3,Table,Plastic,Blue,Rural,Winter,Online,BrandD,-1027.4
451.5,318.3,38,29.5,82,28.4,7,Chair,Fabric,Red,Rural,Spring,Retail,BrandD,8827.1
133.4,85.3,20,36.1,24,1.5,6,Desk,Plastic,White,Rural,Summer,Online,BrandD,6241.4
85.5,55.6,34,35,56,0,1,Table,Glass,Red,Suburban,Winter,Online,BrandA,1506.3
157.8,118.1,49,25.2,31,18,4,Table,Wood,Black,Urban,Winter,Retail,BrandA,9143.1
407.6,321,44,21.3,62,8.5,6,Chair,Plastic,Blue,Rural,Spring,Online,BrandC,16223.9
65.6,35.7,44,45.6,11,26.4,6,Chair,Metal,Green,Urban,Summer,Retail,BrandD,-1859.3
312.3,160.6,30,48.6,62,9.8,3,Desk,Metal,Brown,Urban,Spring,Online,BrandB,4982.6
498,447,17,10.2,76,8.7,6,Desk,Glass,Red,Urban,Winter,Online,BrandC,-699.5
435.1,258,10,40.7,91,8.1,6,Table,Fabric,Brown,Suburban,Spring,Online,BrandA,-1527
284.7,148.5,35,47.9,0,4.4,9,Table,Wood,Blue,Suburban,Spring,Online,BrandB,12671.7
78.6,45.3,20,42.4,178,17.5,9,Bed,Plastic,Black,Rural,Winter,Online,BrandC,7327.2
424.1,218.7,18,48.4,69,5.1,2,Bed,Fabric,Red,Rural,Winter,Online,BrandA,4196.8
319.5,209.9,45,34.3,135,12.7,4,Sofa,Fabric,Black,Suburban,Summer,Online,BrandB,5672.6
101.7,83.5,44,17.9,195,13.8,9,Desk,Plastic,Green,Suburban,Summer,Online,BrandC,9545.9
92.2,58.7,27,36.4,132,0.6,4,Sofa,Plastic,Green,Urban,Winter,Online,BrandB,8312.2
459.3,311.3,49,32.2,85,0.5,8,Sofa,Plastic,White,Suburban,Winter,Online,BrandA,26008.6
351.1,270.5,36,23,38,15.6,3,Chair,Plastic,White,Suburban,Fall,Online,BrandC,3413.6
423.2,297.7,23,29.6,22,20.9,3,Chair,Metal,White,Suburban,Fall,Online,BrandA,10276.3
445.5,376.3,32,15.5,67,28.3,9,Bed,Fabric,Black,Suburban,Summer,Retail,BrandD,12985.5
307.3,260.1,10,15.4,179,5.4,8,Sofa,Fabric,White,Urban,Spring,Retail,BrandD,7410.7
282.9,142.6,11,49.6,3,3.1,1,Bed,Metal,Blue,Rural,Winter,Online,BrandB,3769.9
243.7,197.7,38,18.9,125,1.6,2,Desk,Fabric,Brown,Urban,Winter,Online,BrandD,5364.7
192.6,131.8,6,31.6,174,13.1,3,Table,Plastic,Brown,Suburban,Spring,Retail,BrandA,-1018.1
245.6,219.9,41,10.5,20,18.7,2,Chair,Wood,Black,Suburban,Summer,Online,BrandB,14071.4
398.3,276.1,47,30.7,183,25.2,3,Desk,Fabric,Black,Rural,Fall,Online,BrandC,15895.3
320.9,287.1,34,10.5,104,20.5,8,Desk,Wood,White,Rural,Summer,Online,BrandA,2135
451.6,362.1,36,19.8,65,6.3,6,Chair,Wood,Brown,Rural,Spring,Retail,BrandC,23774.9
249.5,149.6,37,40.1,186,13.9,7,Chair,Metal,Brown,Urban,Winter,Online,BrandC,13731.1
323.2,231.2,17,28.5,6,27.3,6,Sofa,Glass,White,Rural,Fall,Retail,BrandC,12306.2
334.1,299.6,40,10.3,48,9.8,1,Bed,Fabric,Black,Suburban,Spring,Retail,BrandC,17725.2
316.3,266.6,40,15.7,15,15,3,Desk,Metal,Green,Suburban,Winter,Online,BrandA,6115.8
366.2,197.4,12,46.1,144,28.8,1,Sofa,Metal,Green,Suburban,Summer,Retail,BrandD,4780.6
156.9,122.7,21,21.8,83,22,9,Sofa,Wood,White,Urban,Fall,Retail,BrandA,5585.2
280.6,179.1,40,36.2,86,22.4,9,Desk,Fabric,Green,Rural,Winter,Retail,BrandD,1983.6
96.9,48.7,19,49.7,97,7.6,5,Desk,Metal,Blue,Rural,Winter,Online,BrandC,-4160.2
223,147.5,3,33.9,74,12.4,4,Table,Plastic,Blue,Rural,Winter,Online,BrandD,4302.8
269.5,160,18,40.6,33,2.5,9,Bed,Metal,Blue,Rural,Winter,Retail,BrandC,8843.7
343.5,284.3,19,17.3,160,18.2,9,Desk,Plastic,Black,Suburban,Winter,Online,BrandB,17180.1
477.7,303.3,47,36.5,25,3.1,3,Chair,Glass,Black,Urban,Summer,Retail,BrandC,20453.1
320.3,266.2,6,16.9,65,25.1,5,Table,Plastic,Black,Rural,Spring,Online,BrandD,-6974.9
384.6,192.4,16,50,124,24.4,3,Bed,Plastic,Black,Suburban,Fall,Online,BrandB,3894.4
277.8,173.1,8,37.7,62,16,2,Chair,Wood,Black,Suburban,Summer,Retail,BrandB,6084.1
335.4,200,48,40.4,86,4.2,1,Chair,Metal,White,Urban,Fall,Online,BrandC,13594.5
81.9,48.6,18,40.7,40,0.8,2,Bed,Glass,Green,Rural,Winter,Retail,BrandA,1972
164.5,86.7,48,47.3,185,23.9,8,Table,Metal,White,Urban,Spring,Online,BrandD,2797.4
212.8,122.4,43,42.5,97,18,8,Chair,Plastic,Green,Rural,Winter,Retail,BrandB,13469.6
262.6,189.7,39,27.8,123,21.3,3,Sofa,Plastic,White,Urban,Summer,Online,BrandA,11780.9
70.5,43.5,49,38.4,78,9.1,7,Bed,Metal,Blue,Rural,Summer,Retail,BrandC,-958.9
113,75.4,49,33.3,9,15.3,7,Bed,Glass,Red,Rural,Fall,Online,BrandC,2081.5
174.6,113.6,12,34.9,14,22.4,2,Desk,Glass,Black,Urban,Winter,Online,BrandC,-1772.2
487.2,414.3,45,15,41,13.9,9,Table,Wood,Red,Rural,Winter,Retail,BrandC,9583.1
199.1,171.7,10,13.8,92,18,3,Sofa,Plastic,Red,Urban,Spring,Online,BrandD,-2178.1
266.9,186.1,7,30.3,184,23.7,2,Sofa,Plastic,Blue,Urban,Spring,Retail,BrandB,-7438.6
138.2,87.4,46,36.8,16,6.5,3,Desk,Wood,Red,Rural,Winter,Online,BrandD,10616.5
324.9,176.3,1,45.7,187,2,2,Chair,Metal,Red,Rural,Fall,Retail,BrandB,5382.8
176.3,155.4,49,11.9,8,16,8,Chair,Plastic,Blue,Urban,Spring,Retail,BrandA,5766.8
143.2,75,36,47.6,113,1.9,5,Sofa,Metal,Green,Suburban,Winter,Retail,BrandA,6080.7
282.5,174.9,21,38.1,35,23,3,Table,Glass,White,Urban,Winter,Retail,BrandB,9922.5
52.5,32.5,37,38.1,35,21.6,5,Chair,Fabric,Brown,Suburban,Winter,Retail,BrandC,5441.6
53.5,33.6,24,37.2,47,26.5,8,Bed,Wood,Red,Suburban,Summer,Retail,BrandA,10967
148.6,84.1,25,43.4,50,19.2,7,Desk,Plastic,Black,Urban,Fall,Retail,BrandD,4298.9
66.5,54.1,7,18.7,96,2,6,Table,Wood,Blue,Urban,Winter,Retail,BrandB,7719.5
98.6,54.1,42,45.1,118,7.6,1,Chair,Glass,Red,Urban,Winter,Online,BrandA,4302.7
202.5,152.7,17,24.6,94,24.2,1,Sofa,Glass,Brown,Suburban,Winter,Online,BrandB,2010.5
411.2,226,29,45.1,69,5,1,Desk,Glass,Green,Urban,Spring,Online,BrandC,14719.3
307.4,162.4,30,47.2,73,21,8,Chair,Glass,Green,Urban,Winter,Online,BrandB,10050.9
280.7,242.5,7,13.6,79,23.4,8,Sofa,Fabric,Brown,Rural,Summer,Retail,BrandA,-1534.7
182.1,104.9,33,42.4,67,9.9,7,Chair,Metal,Black,Rural,Summer,Retail,BrandB,1293.1
469.3,388.8,7,17.2,149,9.7,6,Desk,Metal,Red,Rural,Fall,Online,BrandA,3341.3
228.7,164.1,24,28.2,76,16.7,4,Bed,Fabric,Black,Urban,Winter,Online,BrandA,-4880.9
89.2,47.4,11,46.9,115,25.8,1,Bed,Metal,Green,Urban,Winter,Retail,BrandA,-810.1
327.7,289.1,9,11.8,5,6.7,9,Sofa,Glass,Green,Urban,Winter,Online,BrandD,-2160.7
101.2,60.6,12,40.1,153,28.2,1,Bed,Metal,White,Suburban,Summer,Retail,BrandC,-2010
205.4,173.3,35,15.6,74,18,4,Desk,Wood,Green,Suburban,Spring,Online,BrandC,2001.8
278.3,158,4,43.3,87,29.8,3,Sofa,Metal,Blue,Rural,Spring,Retail,BrandB,4621.5
443.4,373.2,36,15.8,2,2.7,7,Chair,Wood,White,Suburban,Winter,Retail,BrandB,17766.7
272.1,137.5,28,49.5,51,3.8,5,Table,Plastic,Black,Suburban,Spring,Online,BrandA,7594.2
366,257.9,13,29.5,73,24.8,5,Chair,Wood,Green,Suburban,Fall,Online,BrandC,1661.3
496.8,401.3,23,19.2,124,25.9,4,Desk,Wood,Brown,Rural,Summer,Retail,BrandB,13635
109.2,95.4,19,12.6,187,13.4,1,Sofa,Glass,Blue,Rural,Winter,Online,BrandB,6300.3
173.6,150,42,13.6,190,21.4,5,Chair,Glass,White,Suburban,Spring,Online,BrandC,5174.5
227.6,188.4,37,17.2,64,26,4,Sofa,Glass,Blue,Urban,Winter,Retail,BrandA,13002.1
239.8,205.1,39,14.5,51,1.3,8,Bed,Wood,White,Rural,Winter,Online,BrandB,8284.4
235,136.2,24,42,75,17.2,2,Table,Fabric,White,Suburban,Summer,Online,BrandA,5691.6
458.4,281.3,16,38.6,141,25.6,8,Desk,Glass,White,Urban,Summer,Retail,BrandC,2585.7
371.3,228.6,33,38.4,88,11.9,1,Chair,Glass,Brown,Urban,Spring,Retail,BrandC,8823.7
323.6,210.6,12,34.9,71,9.1,4,Table,Wood,Black,Rural,Summer,Retail,BrandB,395.4
189.2,124.4,34,34.3,67,23.9,3,Desk,Plastic,White,Urban,Fall,Online,BrandB,8335.6
420.7,302,7,28.2,155,10.1,5,Desk,Plastic,White,Rural,Winter,Retail,BrandC,4529.4
479.8,270.6,11,43.6,198,0.1,5,Bed,Metal,Blue,Suburban,Summer,Online,BrandA,8.8
419.5,325.8,31,22.4,137,28.8,5,Sofa,Plastic,White,Rural,Spring,Online,BrandA,12094
50.7,28.8,29,43.3,114,17.8,4,Sofa,Glass,Black,Urban,Spring,Online,BrandD,10174
336.4,209.9,13,37.6,56,24.6,8,Table,Fabric,Brown,Rural,Spring,Online,BrandC,-2.5
73,51.2,31,29.9,65,24.8,3,Bed,Metal,Brown,Rural,Fall,Retail,BrandB,-1883.3
165.9,135.8,2,18.1,89,2,4,Desk,Fabric,Blue,Suburban,Summer,Online,BrandC,365.6
76.8,61.1,39,20.4,49,5.1,1,Bed,Fabric,White,Urban,Summer,Online,BrandB,9732.3
321.7,243.9,15,24.2,13,9.3,7,Bed,Glass,Blue,Rural,Fall,Online,BrandA,2183.7
359,201.9,11,43.8,15,9.6,1,Table,Wood,Brown,Suburban,Summer,Retail,BrandB,12778
101.5,73,34,28.1,181,19.8,2,Sofa,Wood,Black,Suburban,Summer,Retail,BrandD,-2515.8
222.7,119.2,39,46.5,170,18.7,7,Bed,Wood,Blue,Suburban,Summer,Retail,BrandA,8002.8
255.3,166.2,4,34.9,41,14.8,1,Bed,Plastic,Black,Suburban,Fall,Online,BrandD,-7636.6
216.1,143.8,11,33.5,109,6.3,3,Bed,Wood,Green,Suburban,Fall,Online,BrandC,-2454.6
104.5,53.9,29,48.4,21,11.5,6,Chair,Glass,White,Rural,Spring,Retail,BrandB,1615.2
238.5,145.4,2,39,67,16.3,6,Bed,Plastic,Black,Rural,Fall,Retail,BrandA,1750.2
388,342.3,16,11.8,18,14,6,Bed,Wood,White,Urban,Fall,Online,BrandB,11540.5
82,72.2,39,11.9,65,3.8,2,Desk,Fabric,Black,Rural,Spring,Retail,BrandD,-422.5
86.1,55.2,13,35.9,166,19.5,2,Chair,Glass,Red,Urban,Fall,Online,BrandA,3004.2
209.7,108.4,37,48.3,72,2.2,6,Bed,Glass,Red,Urban,Summer,Retail,BrandD,891.4
473.8,270.8,17,42.8,146,11.4,5,Bed,Metal,Red,Urban,Winter,Online,BrandA,12189.7
350.9,230.5,21,34.3,143,21.3,7,Table,Glass,Black,Rural,Spring,Online,BrandC,12350.5
355.4,312.4,44,12.1,53,0.6,7,Table,Fabric,Brown,Suburban,Winter,Online,BrandC,20731.4
212.9,118.5,19,44.4,152,17.1,5,Chair,Glass,Brown,Urban,Winter,Retail,BrandB,8533.2
317.2,255.4,7,19.5,111,10,8,Desk,Metal,White,Suburban,Spring,Retail,BrandD,1540.3
54.6,29.7,38,45.7,17,0.3,6,Chair,Glass,Red,Urban,Winter,Online,BrandD,3451.3
336.2,300.1,8,10.8,150,5.7,5,Chair,Glass,White,Rural,Winter,Retail,BrandA,2051.4
461,300.9,13,34.7,116,28.2,4,Table,Metal,Black,Urban,Spring,Online,BrandC,4073.5
325.7,263.8,37,19,84,15.6,7,Table,Glass,White,Rural,Spring,Retail,BrandB,6447.2
443.2,282.3,2,36.3,138,29.9,4,Desk,Plastic,White,Suburban,Summer,Retail,BrandC,2029.5
375.8,282.2,41,24.9,38,15.7,5,Bed,Glass,Red,Rural,Spring,Online,BrandD,15070.5
104.3,60.1,11,42.3,104,16.3,5,Desk,Wood,Brown,Suburban,Fall,Retail,BrandB,5886.1
456.1,254.7,24,44.2,67,11.8,1,Bed,Wood,Blue,Rural,Winter,Retail,BrandC,11620.3
79.9,69.9,6,12.5,24,9.3,1,Sofa,Plastic,Green,Urban,Spring,Online,BrandC,4840.2
290.3,251.7,26,13.3,190,7.6,3,Table,Glass,Black,Urban,Summer,Online,BrandA,3256.5
114,97.4,7,14.5,157,10.3,3,Sofa,Fabric,Black,Rural,Spring,Online,BrandA,7832.7
55.3,41.5,39,25,172,13.8,2,Sofa,Glass,Black,Suburban,Winter,Online,BrandD,651.8
239.9,197.5,19,17.7,122,5.8,2,Table,Wood,Green,Suburban,Spring,Retail,BrandC,-5947.9
182.8,96.4,6,47.2,120,6.8,6,Sofa,Metal,Blue,Suburban,Winter,Retail,BrandA,-924.8
268.7,170.3,43,36.6,60,8.2,1,Chair,Plastic,Brown,Rural,Spring,Online,BrandC,13496.3
309.7,193.7,29,37.5,99,13.5,6,Bed,Metal,White,Rural,Summer,Retail,BrandB,8182.8
69.7,52.6,43,24.6,50,19.6,5,Desk,Fabric,Brown,Rural,Fall,Online,BrandC,-7300.5
105.4,67.7,39,35.8,97,25.7,6,Table,Glass,Black,Rural,Summer,Online,BrandC,4129.2
301.4,168.6,2,44.1,136,8.6,5,Chair,Fabric,White,Suburban,Spring,Online,BrandD,1184.5
204.4,151,19,26.1,1,5.5,7,Desk,Metal,Red,Suburban,Winter,Retail,BrandB,-1187.2
378.1,312.2,4,17.4,4,11.4,1,Desk,Glass,Brown,Rural,Summer,Retail,BrandB,4163.2
343.5,224.3,6,34.7,189,26.8,3,Desk,Fabric,Red,Rural,Fall,Retail,BrandA,839
430.5,238,49,44.7,196,0.3,6,Sofa,Wood,Red,Suburban,Fall,Online,BrandB,11277.8
361.6,209.3,37,42.1,179,20.3,1,Sofa,Wood,Brown,Suburban,Winter,Online,BrandD,14134.4
243.5,144.9,28,40.5,85,14.3,7,Sofa,Plastic,Black,Urban,Spring,Retail,BrandA,6715.4
352.8,218.7,30,38,132,4.8,4,Sofa,Wood,Green,Rural,Summer,Retail,BrandC,17641.4
173.9,131.7,7,24.3,186,9.6,3,Chair,Wood,Black,Urban,Summer,Retail,BrandB,-3224.5
187.8,139.1,9,26,67,6.8,9,Sofa,Metal,Red,Suburban,Winter,Retail,BrandC,411.3
405,315.3,25,22.2,8,26.3,1,Table,Wood,Red,Suburban,Summer,Online,BrandA,12789.4
250.9,161.8,33,35.5,92,14.5,8,Desk,Wood,Black,Rural,Winter,Retail,BrandB,2504.4
409.3,339.5,1,17,149,16.9,1,Chair,Metal,Green,Urban,Winter,Retail,BrandA,5493.9
420.1,244.3,6,41.8,154,17.8,5,Sofa,Wood,Green,Suburban,Spring,Online,BrandA,7355.8
435.9,299.7,18,31.2,137,19.2,8,Desk,Wood,White,Urban,Winter,Retail,BrandB,7909.6
462.5,379.4,10,18,124,14.9,6,Chair,Plastic,Blue,Urban,Summer,Retail,BrandB,3111.7
243.9,139.6,28,42.8,60,0.5,7,Desk,Wood,Red,Urban,Winter,Retail,BrandA,3557.4
193.5,105.3,11,45.6,50,10,8,Chair,Wood,Green,Urban,Summer,Online,BrandD,-1690.8
